time,means,sd,se
6763,85.33259981,15.09591417,5.031971388
6765,85.36973281,15.12757757,5.042525856
6767,85.39017688,15.153321,5.051106999
6769,85.38358185,15.19182348,5.063941161
6771,85.39697413,15.12483223,5.041610745
6773,85.37929325,15.00532531,5.001775104
6775,85.36689292,15.08649015,5.028830051
6777,85.38386427,15.10508784,5.035029279
6779,85.45133127,15.11331843,5.03777281
6781,85.51074058,15.15370302,5.051234342
6783,85.51031695,15.14579127,5.048597091
6785,85.49501746,15.09224581,5.030748603
6787,85.51656331,15.0885948,5.029531601
6789,85.58966302,15.09305829,5.03101943
6791,85.58515476,15.10425183,5.03475061
6793,85.62379052,15.07004955,5.023349851
6795,85.5972134,15.08673215,5.028910717
6797,85.57618357,15.08372387,5.027907955
6799,85.6284365,15.14882833,5.049609444
6801,85.62994971,15.17804792,5.059349306
6803,85.66144477,15.13857334,5.046191115
6805,85.69047825,15.11842173,5.039473909
6807,85.7585711,15.08565848,5.028552826
6809,85.71948906,15.11035004,5.036783347
6811,85.70352535,15.13679042,5.045596806
6813,85.77132359,15.11894594,5.039648645
6815,85.76098039,15.16413876,5.054712921
6817,85.75542264,15.1264345,5.042144833
6819,85.72298967,15.16912475,5.056374917
6821,85.7708494,15.18496577,5.061655258
6823,85.74962257,15.19622264,5.065407545
6825,85.70582132,15.20231911,5.067439703
6827,85.74227791,15.17316701,5.057722336
6829,85.80314988,15.13646091,5.045486969
6831,85.79593248,15.15042591,5.05014197
6833,85.78642783,15.134214,5.044738
6835,85.87076332,15.0924483,5.030816099
6837,85.83829548,15.11873279,5.039577598
6839,85.84848352,15.14588945,5.048629818
6841,85.80719093,15.15476515,5.051588384
6843,85.85250016,15.1634931,5.054497701
6845,85.90879065,15.15980055,5.05326685
6847,85.94974504,15.16116808,5.053722693
6849,85.9291092,15.17582343,5.05860781
6851,85.95764059,15.16030502,5.053435006
6853,85.94385606,15.2244225,5.0748075
6855,85.93975399,15.10882827,5.036276089
6857,85.98250401,15.08837786,5.029459285
6859,85.99796738,15.12550997,5.041836656
6861,86.00111061,15.16986917,5.056623056
6863,85.9673283,15.15041183,5.050137278
6865,85.98719532,15.16068132,5.053560439
6867,86.01129691,15.13789867,5.045966222
6869,86.04230035,15.0578824,5.019294133
6871,86.01849164,15.05701319,5.019004395
6873,86.06474402,15.10919183,5.036397276
6875,86.10093039,15.10656983,5.035523278
6877,86.14613502,15.17131733,5.057105775
6879,86.17892015,15.16106049,5.053686831
6881,86.15517944,15.16956618,5.05652206
6883,86.18486666,15.16860898,5.056202992
6885,86.18923022,15.15399339,5.051331129
6887,86.16925511,15.1731357,5.0577119
6889,86.2059453,15.20333057,5.067776855
6891,86.19385006,15.15640454,5.052134848
6893,86.21524076,15.09029591,5.030098635
6895,86.27127498,15.03579095,5.011930316
6897,86.18134687,15.05195493,5.01731831
6899,86.16390133,15.0791674,5.026389135
6901,86.20168808,15.07417857,5.024726189
6903,86.20926984,15.1441632,5.048054401
6905,86.25161541,15.09579304,5.031931013
6907,86.30366437,15.05451246,5.01817082
6909,86.35877636,15.0472946,5.015764866
6911,86.37835923,15.04155616,5.013852055
6913,86.35652572,15.05857453,5.019524844
6915,86.35655536,15.03411541,5.011371802
6917,86.37852659,15.08439512,5.028131706
6919,86.36847278,15.06168141,5.020560469
6921,86.37772291,15.08625292,5.028750974
6923,86.37769502,15.09975233,5.033250776
6925,86.36532781,15.01308634,5.004362115
6927,86.40810747,15.09004101,5.03001367
6929,86.38740713,15.10535842,5.035119473
6931,86.3904475,15.07737113,5.025790378
6933,86.3690446,14.99115269,4.997050896
6935,86.38494205,15.01510219,5.005034063
6937,86.38400065,15.07117214,5.023724047
6939,86.42526187,15.0559092,5.0186364
6941,86.49331463,15.02877862,5.009592875
6943,86.56355701,15.02869865,5.009566218
6945,86.54796638,15.04945935,5.01648645
6947,86.52521065,15.07167247,5.023890822
6949,86.47400198,15.00158578,5.000528593
6951,86.52149038,15.01619738,5.005399127
6953,86.5568783,15.02877454,5.009591515
6955,86.48138674,15.0738492,5.024616402
6957,86.50870129,15.02126329,5.007087764
6959,86.5031418,14.98444372,4.994814575
6961,86.46261278,15.06937538,5.023125128
6963,86.50960782,15.07007773,5.023359244
6965,86.47297167,15.01851698,5.006172326
6967,86.56381851,15.10270223,5.034234078
6969,86.58510984,15.02198164,5.007327212
6971,86.59797041,15.01140323,5.003801076
6973,86.53535162,15.01115237,5.003717457
6975,86.47782685,15.03007151,5.010023836
6977,86.51440199,15.02974191,5.00991397
6979,86.55026933,14.9476438,4.982547934
6981,86.63393015,15.01444451,5.004814838
6983,86.65028959,14.94750462,4.982501539
6985,86.70097526,14.89042627,4.963475425
6987,86.71804075,14.88133065,4.960443551
6989,86.72533137,14.92795331,4.975984435
6991,86.68039173,14.86158445,4.953861484
6993,86.66075133,14.88791804,4.962639346
6995,86.65098344,14.89635179,4.965450597
6997,86.67491592,14.90025226,4.966750754
6999,86.66887004,14.88075805,4.960252684
7001,86.69430876,14.85517119,4.951723729
7003,86.68592507,14.8331521,4.944384032
7005,86.70098398,14.87860041,4.959533468
7007,86.72818172,14.84464359,4.94821453
7009,86.74562726,14.83807237,4.946024123
7011,86.63669682,14.85651313,4.952171045
7013,86.69560754,14.84205531,4.947351772
7015,86.69961895,14.89535213,4.965117377
7017,86.70758424,14.89129738,4.963765793
7019,86.70308993,14.88674962,4.962249873
7021,86.77601356,14.92460272,4.974867574
7023,86.75613433,14.88731865,4.962439549
7025,86.76126147,14.88165887,4.960552958
7027,86.79061049,14.81397592,4.937991972
7029,86.81620785,14.82086929,4.940289762
7031,86.77584446,14.81759298,4.939197659
7033,86.72628323,14.82608804,4.942029345
7035,86.74982695,14.79623016,4.932076719
7037,86.76613758,14.82544429,4.941814764
7039,86.75072477,14.83332442,4.944441473
7041,86.79109165,14.80665878,4.935552925
7043,86.76902279,14.81615756,4.938719188
7045,86.82896731,14.81831375,4.939437917
7047,86.79033156,14.82100697,4.940335655
7049,86.81403217,14.79301753,4.931005844
7051,86.83148468,14.74058526,4.913528421
7053,86.84461721,14.73214891,4.910716302
7055,86.81791632,14.74118549,4.913728498
7057,86.83603304,14.72475725,4.908252416
7059,86.84576607,14.75384606,4.917948688
7061,86.84028329,14.72464381,4.908214604
7063,86.86854272,14.74822757,4.916075858
7065,86.81788145,14.73080288,4.910267626
7067,86.81632117,14.76937344,4.923124479
7069,86.83567043,14.77426687,4.924755623
7071,86.8270357,14.73533447,4.911778155
7073,86.83151781,14.74798989,4.915996632
7075,86.90573674,14.72241677,4.907472258
7077,86.92419341,14.7372036,4.912401201
7079,86.9045443,14.69874758,4.899582526
7081,86.8932597,14.64697316,4.882324387
7083,86.93901871,14.61205825,4.870686085
7085,86.96341492,14.61046537,4.870155123
7087,86.9111986,14.62633349,4.875444498
7089,86.92640744,14.58386252,4.861287508
7091,86.8950501,14.59177231,4.863924102
7093,86.86444414,14.66611973,4.888706576
7095,86.81455692,14.6427485,4.880916166
7097,86.89379142,14.58061291,4.860204303
7099,86.95852313,14.59810937,4.866036458
7101,86.90698322,14.60697235,4.868990785
7103,86.90958602,14.57326582,4.857755274
7105,86.90939076,14.51243244,4.837477479
7107,86.85335131,14.56861654,4.856205513
7109,86.87025293,14.6108259,4.870275299
7111,86.85278299,14.6765218,4.892173934
7113,86.85229834,14.57184327,4.857281091
7115,86.91757048,14.54856453,4.849521512
7117,86.91769426,14.53276969,4.844256565
7119,86.93804593,14.52840946,4.842803154
7121,86.95571287,14.56165077,4.853883589
7123,86.93202969,14.5783989,4.859466301
7125,86.91225332,14.51661643,4.838872144
7127,86.95380044,14.54474888,4.848249625
7129,86.96039895,14.48823661,4.829412204
7131,86.97359076,14.46231384,4.820771279
7133,87.00108138,14.46598419,4.82199473
7135,87.03077383,14.44981881,4.81660627
7137,87.03385953,14.40693054,4.802310181
7139,87.04361697,14.41727584,4.805758614
7141,87.03328075,14.39134361,4.797114536
7143,87.030535,14.38823776,4.796079254
7145,87.08490433,14.43143849,4.810479498
7147,87.14535965,14.42171361,4.807237869
7149,87.06977917,14.40308199,4.801027331
7151,87.03544422,14.39929193,4.799763976
7153,87.06473222,14.4102186,4.803406199
7155,87.04369368,14.37194435,4.790648117
7157,87.04562878,14.37113525,4.790378417
7159,87.02404108,14.34962276,4.783207588
7161,87.07528636,14.3699656,4.789988533
7163,87.01473342,14.37179216,4.790597387
7165,86.97199038,14.34269474,4.780898245
7167,87.03199417,14.3384865,4.7794955
7169,87.07565769,14.37628777,4.792095925
7171,87.08169311,14.34362732,4.781209106
7173,87.04731981,14.29688768,4.765629226
7175,87.07417237,14.27842261,4.759474204
7177,87.07580239,14.2775009,4.759166967
7179,87.04472399,14.33458,4.778193333
7181,87.02438277,14.26289413,4.754298042
7183,87.04638538,14.31167654,4.770558848
7185,87.12755498,14.31537268,4.771790895
7187,87.13605025,14.29567495,4.765224982
7189,87.05910823,14.23473106,4.744910352
7191,87.06410985,14.2453718,4.748457268
7193,87.07312463,14.24133642,4.747112141
7195,87.08204004,14.2403009,4.746766966
7197,87.02947331,14.32054386,4.773514621
7199,86.99521158,14.24515547,4.748385157
7201,87.00948948,14.24771648,4.749238826
7203,87.05243301,14.26198718,4.753995727
7205,87.00088787,14.24308141,4.747693803
7207,87.04069166,14.24551612,4.748505374
7209,86.99960303,14.23892165,4.746307216
7211,87.01143155,14.23518441,4.745061471
7213,87.03476432,14.22191104,4.740637013
7215,87.07219718,14.17662732,4.72554244
7217,87.05589352,14.17377114,4.72459038
7219,87.10178852,14.17422095,4.724740315
7221,87.16028432,14.11255249,4.704184163
7223,87.20287221,14.15114949,4.717049831
7225,87.16978723,14.14818661,4.716062205
7227,87.1465085,14.16584137,4.721947122
7229,87.18214747,14.17372823,4.724576076
7231,87.11077714,14.09965581,4.699885269
7233,87.10557155,14.07554236,4.691847454
7235,87.14717794,14.0659189,4.688639634
7237,87.09816064,14.07578077,4.691926923
7239,87.11445558,14.10350369,4.701167898
7241,87.19542644,14.0527724,4.684257467
7243,87.16278426,14.06214237,4.687380789
7245,87.13243457,14.06417442,4.688058138
7247,87.08508913,13.98639958,4.662133193
7249,87.11297026,14.0153684,4.671789467
7251,87.05878223,14.01596337,4.671987791
7253,87.09153772,13.94693949,4.648979829
7255,87.0902337,13.96166313,4.653887709
7257,87.15377995,13.98181628,4.660605426
7259,87.06732282,13.95471652,4.651572172
7261,87.08219868,13.91039849,4.636799496
7263,87.13867919,13.87408501,4.624695004
7265,87.10421872,13.87628756,4.625429187
7267,87.10221912,13.85289913,4.617633042
7269,87.18177091,13.82204443,4.607348144
7271,87.14099608,13.81306111,4.604353704
7273,87.11645169,13.85987574,4.619958579
7275,87.09173994,13.85222741,4.617409138
7277,87.07290148,13.87236104,4.624120347
7279,87.08376419,13.85684153,4.618947176
7281,87.08901686,13.80531859,4.601772862
7283,87.16691248,13.79727222,4.599090741
7285,87.15271303,13.86854841,4.622849471
7287,87.12284101,13.86637938,4.622126459
7289,87.0676401,13.90697054,4.635656848
7291,87.11122169,13.8546046,4.618201534
7293,87.14794501,13.84667127,4.61555709
7295,87.11314633,13.83728778,4.612429259
7297,87.11807648,13.84656182,4.615520607
7299,87.15259797,13.78438599,4.594795329
7301,87.14638298,13.77259142,4.590863807
7303,87.17375332,13.72735725,4.575785751
7305,87.23597986,13.71551939,4.571839798
7307,87.16012742,13.74242773,4.580809242
7309,87.08928707,13.78348176,4.594493921
7311,87.1868196,13.74868738,4.582895794
7313,87.24073393,13.74869777,4.582899258
7315,87.19600348,13.68802666,4.562675554
7317,87.18027338,13.69712443,4.565708143
7319,87.08551276,13.65184375,4.550614584
7321,87.11629828,13.70177953,4.567259845
7323,87.14014185,13.669329,4.556443001
7325,87.13360784,13.68578458,4.561928195
7327,87.25757453,13.66186417,4.553954723
7329,87.23222472,13.61153281,4.537177603
7331,87.19075953,13.67451854,4.558172848
7333,87.19706168,13.63843383,4.546144612
7335,87.24208501,13.63213485,4.544044951
7337,87.21078346,13.57883887,4.526279623
7339,87.15264504,13.57660389,4.525534629
7341,87.16020413,13.54271084,4.514236947
7343,87.12624051,13.55908892,4.519696307
7345,87.12355229,13.51064681,4.503548937
7347,87.10557852,13.51200994,4.504003312
7349,87.11198702,13.50268959,4.50089653
7351,87.12534792,13.47128328,4.490427759
7353,87.1572823,13.50908221,4.503027403
7355,87.16712865,13.43189158,4.477297193
7357,87.14600294,13.46667124,4.488890412
7359,87.15363351,13.5037112,4.501237067
7361,87.19720115,13.49074726,4.496915753
7363,87.2062351,13.47389986,4.491299954
7365,87.24009238,13.42011638,4.473372127
7367,87.27962769,13.42589174,4.475297245
7369,87.20999547,13.45902296,4.486340988
7371,87.16982907,13.45376971,4.484589903
7373,87.16423995,13.4283541,4.476118033
7375,87.2038293,13.40298386,4.467661287
7377,87.22319599,13.43053851,4.476846171
7379,87.1794854,13.46339803,4.487799343
7381,87.20395657,13.40634799,4.468782663
7383,87.15646991,13.40016406,4.466721354
7385,87.18630009,13.35670619,4.452235395
7387,87.22752469,13.32299568,4.440998561
7389,87.17631602,13.39817324,4.466057746
7391,87.20075232,13.34752004,4.449173346
7393,87.18440334,13.25044434,4.416814781
7395,87.17325124,13.31258496,4.437528319
7397,87.23668765,13.27444825,4.424816083
7399,87.22300423,13.29825664,4.432752214
7401,87.19713142,13.25055069,4.416850229
7403,87.19055382,13.24545323,4.415151078
7405,87.18033091,13.25003285,4.416677616
7407,87.2781232,13.26548679,4.421828929
7409,87.31245466,13.25980692,4.419935641
7411,87.28409586,13.25349144,4.41783048
7413,87.31197873,13.24875356,4.416251187
7415,87.32272115,13.18571652,4.395238841
7417,87.30924867,13.17562568,4.391875226
7419,87.27936968,13.18315338,4.394384459
7421,87.28093868,13.18707588,4.395691959
7423,87.28279707,13.20419045,4.401396817
7425,87.27350685,13.14500355,4.381667849
7427,87.29118425,13.13319097,4.377730323
7429,87.28559861,13.14948559,4.383161864
7431,87.24654446,13.15335466,4.384451552
7433,87.23559807,13.16410877,4.388036258
7435,87.23134956,13.14889814,4.382966047
7437,87.20675462,13.16051603,4.386838677
7439,87.20005673,13.16220146,4.387400486
7441,87.25956367,13.164929,4.388309666
7443,87.25633502,13.09513561,4.365045202
7445,87.23158317,13.04309531,4.347698438
7447,87.30058082,13.02359627,4.341198757
7449,87.35721823,12.96346074,4.321153579
7451,87.33096014,13.02886545,4.342955148
7453,87.34108542,13.08993161,4.363310536
7455,87.3442949,13.06594652,4.355315508
7457,87.26685952,13.01681484,4.338938281
7459,87.21408185,13.04578094,4.348593646
7461,87.20014564,13.07648428,4.358828094
7463,87.23078647,13.02989109,4.343297032
7465,87.28922823,13.00140811,4.333802703
7467,87.37127996,12.91322755,4.304409185
7469,87.27382937,12.96192961,4.320643202
7471,87.26142904,13.03125397,4.343751323
7473,87.34500967,12.99467984,4.331559945
7475,87.37054078,12.96982497,4.32327499
7477,87.35095443,12.93219072,4.310730239
7479,87.32343417,12.9796512,4.326550401
7481,87.34983173,12.94377838,4.314592794
7483,87.41940119,12.94804303,4.316014342
7485,87.35760525,12.87961822,4.293206072
7487,87.2810119,12.86267192,4.287557308
7489,87.31274928,12.85648187,4.285493955
7491,87.342766,12.87536011,4.291786704
7493,87.41048578,12.86714466,4.289048221
7495,87.47255542,12.85485448,4.284951494
7497,87.44903611,12.82571907,4.275239691
7499,87.44119634,12.81227722,4.270759074
7501,87.43482794,12.83341782,4.27780594
7503,87.37908486,12.8497374,4.2832458
7505,87.3671378,12.81110811,4.27036937
7507,87.34858176,12.85799198,4.285997328
7509,87.35760699,12.83064662,4.276882208
7511,87.39511481,12.81016188,4.270053961
7513,87.41560595,12.85001686,4.283338954
7515,87.43899102,12.76908905,4.256363015
7517,87.44508572,12.74800855,4.249336182
7519,87.44971775,12.7449815,4.248327168
7521,87.46959698,12.72780084,4.24260028
7523,87.43350127,12.74002404,4.246674681
7525,87.45789922,12.79531036,4.265103452
7527,87.46866604,12.79305378,4.264351258
7529,87.41538106,12.75962527,4.253208424
7531,87.43030051,12.74592635,4.248642117
7533,87.52090328,12.71002549,4.236675163
7535,87.52850247,12.69607649,4.232025496
7537,87.54848805,12.77398013,4.257993375
7539,87.53510099,12.75015293,4.250050975
7541,87.52394889,12.71668476,4.23889492
7543,87.46231508,12.71001761,4.236672536
7545,87.4468953,12.71616812,4.238722705
7547,87.46113833,12.72897292,4.242990974
7549,87.54475383,12.66375056,4.221250188
7551,87.53097801,12.63519176,4.211730586
7553,87.51571861,12.73113819,4.243712729
7555,87.55274352,12.65331366,4.21777122
7557,87.62019483,12.55675079,4.185583596
7559,87.63536881,12.62607412,4.208691372
7561,87.58473718,12.65642426,4.218808085
7563,87.58505621,12.63152191,4.210507303
7565,87.60402367,12.59645097,4.198816989
7567,87.61988626,12.56045663,4.186818876
7569,87.6089207,12.57493672,4.191645573
7571,87.599165,12.57126881,4.190422938
7573,87.64523607,12.54412843,4.181376145
7575,87.66339812,12.57520433,4.191734778
7577,87.63977595,12.5748193,4.191606434
7579,87.57043836,12.55637309,4.185457698
7581,87.64110612,12.54569169,4.181897231
7583,87.64038438,12.58374824,4.194582746
7585,87.6947973,12.55886929,4.186289765
7587,87.707426,12.57412068,4.191373558
7589,87.69511458,12.51324154,4.171080512
7591,87.67458335,12.51396966,4.171323221
7593,87.66302156,12.53770647,4.179235491
7595,87.70814949,12.57895976,4.192986587
7597,87.72451241,12.54858373,4.182861243
7599,87.68313963,12.52062382,4.173541274
7601,87.71265426,12.5243548,4.174784934
7603,87.68406185,12.52942113,4.17647371
7605,87.69258501,12.51129356,4.170431188
7607,87.70485633,12.54217204,4.180724014
7609,87.69879127,12.55159419,4.18386473
7611,87.75902867,12.51015494,4.170051648
7613,87.79013322,12.43305075,4.144350248
7615,87.71475149,12.43455913,4.144853043
7617,87.69266346,12.48619464,4.16206488
7619,87.69920619,12.47284216,4.157614053
7621,87.75163171,12.47375694,4.157918979
7623,87.80757353,12.44342063,4.147806875
7625,87.86874884,12.43534834,4.145116114
7627,87.85283221,12.41970527,4.139901757
7629,87.82479766,12.44912506,4.149708354
7631,87.83316741,12.40831121,4.136103738
7633,87.85623519,12.40753825,4.135846084
7635,87.88427671,12.42657819,4.142192729
7637,87.89797059,12.42576268,4.141920892
7639,87.83535529,12.45983374,4.153277913
7641,87.87233139,12.45682756,4.152275852
7643,87.88206791,12.42147154,4.140490513
7645,87.92434025,12.45919635,4.153065451
7647,87.89733428,12.45762419,4.152541395
7649,87.90819524,12.40136104,4.133787014
7651,87.9496796,12.45333383,4.151111277
7653,87.9774265,12.4030156,4.134338533
7655,87.97544607,12.42985723,4.143285745
7657,87.99084842,12.47205068,4.157350227
7659,87.99601043,12.42197984,4.140659947
7661,88.06417302,12.4393691,4.146456367
7663,87.99895492,12.36933367,4.123111225
7665,88.03225956,12.38201175,4.127337249
7667,88.1430083,12.35426469,4.11808823
7669,88.15814915,12.35112713,4.117042376
7671,88.10733272,12.37472376,4.124907921
7673,88.10248103,12.41498484,4.138328281
7675,88.02674191,12.38753185,4.129177282
7677,88.05112243,12.39174229,4.130580762
7679,87.9971558,12.36485876,4.121619586
7681,88.08006176,12.39880501,4.132935004
7683,88.06000471,12.41262208,4.137540694
7685,88.1060967,12.42243723,4.140812408
7687,88.15150879,12.43070964,4.143569881
7689,88.15181387,12.36132399,4.120441329
7691,88.07965382,12.32952033,4.109840109
7693,88.11095537,12.31804149,4.106013831
7695,88.18603028,12.31010616,4.103368719
7697,88.20850882,12.35137656,4.11712552
7699,88.21590578,12.37010691,4.123368969
7701,88.20773826,12.37335605,4.124452018
7703,88.20191379,12.42188483,4.140628277
7705,88.25188469,12.37783156,4.125943852
7707,88.21821221,12.44063933,4.146879777
7709,88.17929927,12.3771821,4.125727367
7711,88.22095796,12.4394065,4.146468835
7713,88.22855541,12.40255402,4.134184673
7715,88.24937429,12.40545465,4.135151549
7717,88.27105264,12.34042386,4.113474619
7719,88.28763872,12.38903988,4.12967996
7721,88.28123022,12.39141993,4.130473309
7723,88.28368135,12.43555457,4.145184856
7725,88.34975543,12.45480782,4.151602607
7727,88.37380645,12.39113343,4.13037781
7729,88.43801691,12.36918805,4.123062684
7731,88.40995098,12.41302001,4.137673337
7733,88.47659862,12.37863246,4.12621082
7735,88.40661424,12.36904138,4.123013793
7737,88.35386098,12.41134602,4.13711534
7739,88.40955176,12.41721415,4.139071384
7741,88.40519168,12.38911813,4.129706045
7743,88.3363335,12.34577899,4.115259665
7745,88.35959654,12.35198199,4.11732733
7747,88.45200367,12.33818382,4.112727941
7749,88.45261732,12.33131283,4.110437611
7751,88.46271645,12.36412503,4.121375009
7753,88.43766824,12.38256158,4.127520526
7755,88.45099079,12.31323765,4.10441255
7757,88.47302478,12.26025329,4.086751098
7759,88.4834935,12.34817774,4.116059245
7761,88.53963058,12.30071417,4.100238058
7763,88.55952201,12.31936668,4.10645556
7765,88.59118094,12.36512688,4.121708959
7767,88.6067646,12.39273577,4.130911923
7769,88.63158792,12.38809836,4.129366121
7771,88.66328347,12.39172713,4.13057571
7773,88.64368666,12.40282152,4.134273841
7775,88.65898615,12.36223384,4.120744614
7777,88.64776954,12.41603674,4.138678912
7779,88.66057607,12.39701039,4.132336797
7781,88.74522013,12.35854896,4.119516321
7783,88.74000408,12.30572694,4.101908979
7785,88.74171952,12.34530084,4.115100279
7787,88.7216677,12.33899226,4.112997419
7789,88.76857208,12.34023559,4.113411864
7791,88.77848293,12.30013702,4.100045672
7793,88.77215986,12.3766361,4.125545368
7795,88.79766657,12.38963347,4.129877823
7797,88.81882367,12.39657032,4.132190106
7799,88.76812928,12.4458031,4.148601034
7801,88.77319715,12.38447383,4.128157944
7803,88.82715331,12.44222289,4.147407628
7805,88.87258807,12.41311216,4.137704055
7807,88.87579929,12.41299469,4.137664896
7809,88.82190065,12.45095969,4.150319898
7811,88.85017752,12.46568645,4.155228816
7813,88.92168905,12.43625621,4.145418737
7815,88.91570244,12.38617888,4.128726292
7817,88.90550743,12.39414318,4.131381061
7819,88.97101144,12.36316368,4.121054559
7821,88.95170925,12.37560639,4.125202129
7823,88.94790355,12.43387041,4.144623471
7825,88.92711605,12.4759302,4.1586434
7827,88.98811702,12.50913423,4.16971141
7829,89.04109344,12.46346395,4.154487982
7831,89.04257004,12.46323692,4.154412306
7833,89.00557476,12.5313722,4.177124068
7835,89.02173721,12.47470599,4.158235329
7837,89.06126206,12.47884248,4.159614159
7839,88.97555108,12.5637197,4.187906567
7841,89.03539797,12.56415698,4.188052327
7843,89.05650625,12.50870692,4.169568973
7845,89.07658945,12.50586791,4.168622637
7847,89.0686137,12.45571926,4.15190642
7849,89.04993214,12.47669586,4.158898619
7851,89.05992318,12.50183769,4.167279229
7853,89.10633594,12.51832353,4.172774509
7855,89.09091093,12.53325317,4.177751057
7857,89.15561126,12.57210876,4.190702919
7859,89.16682612,12.57893463,4.192978209
7861,89.2123463,12.58604726,4.195349086
7863,89.19639131,12.56077023,4.186923409
7865,89.20012902,12.5620973,4.187365767
7867,89.18162528,12.58174176,4.193913921
7869,89.16785295,12.54723353,4.182411177
7871,89.20352503,12.54135612,4.180452038
7873,89.21935624,12.55142498,4.183808326
7875,89.25816284,12.54091462,4.180304873
7877,89.28452204,12.53337019,4.177790063
7879,89.25139174,12.51145862,4.170486207
7881,89.25327454,12.48887863,4.162959544
7883,89.34423644,12.57770667,4.19256889
7885,89.32734703,12.59962669,4.199875564
7887,89.36382279,12.58747379,4.195824596
7889,89.39757895,12.53518919,4.178396396
7891,89.39766089,12.5678142,4.189271401
7893,89.36892204,12.57906891,4.193022969
7895,89.37383127,12.59418213,4.198060708
7897,89.41506807,12.57541505,4.191805017
7899,89.42685998,12.64006227,4.21335409
7901,89.39202469,12.65614671,4.218715569
7903,89.43375312,12.65001796,4.216672653
7905,89.44630512,12.60757607,4.202525356
7907,89.5000364,12.55694695,4.185648982
7909,89.51839718,12.58580858,4.195269527
7911,89.46985581,12.54927072,4.183090241
7913,89.498572,12.5802609,4.193420298
7915,89.4861769,12.59308417,4.197694724
7917,89.52230225,12.55823472,4.18607824
7919,89.51278539,12.61811127,4.206037088
7921,89.51503429,12.62546593,4.208488642
7923,89.49632658,12.70045698,4.233485661
7925,89.51125649,12.69013842,4.230046138
7927,89.49529104,12.69342645,4.23114215
7929,89.59124585,12.64051136,4.213503786
7931,89.5629533,12.64510436,4.215034785
7933,89.59941337,12.64705179,4.215683929
7935,89.61711692,12.64411905,4.214706351
7937,89.61688331,12.67653786,4.22551262
7939,89.64572851,12.65058749,4.216862497
7941,89.67804293,12.6530838,4.217694601
7943,89.69008588,12.55300832,4.184336106
7945,89.75204395,12.59303034,4.197676779
7947,89.80585367,12.59560541,4.198535136
7949,89.78513416,12.64166219,4.213887396
7951,89.75488209,12.68263305,4.22754435
7953,89.77860537,12.56971133,4.189903778
7955,89.77689516,12.63527405,4.211758016
7957,89.82228808,12.64525377,4.21508459
7959,89.83157656,12.62377866,4.207926219
7961,89.79293906,12.68246234,4.227487446
7963,89.8165281,12.6428385,4.2142795
7965,89.77205218,12.65300477,4.217668256
7967,89.83045385,12.67414798,4.224715992
7969,89.8340486,12.62651158,4.208837193
7971,89.81578893,12.61545384,4.205151279
7973,89.84821493,12.65484856,4.218282855
7975,89.83730515,12.64467279,4.21489093
7977,89.81575929,12.67667823,4.225559411
7979,89.85334905,12.7140723,4.238024098
7981,89.90265923,12.69725701,4.232419004
7983,89.90527249,12.75339389,4.251131297
7985,89.87167148,12.73641848,4.245472826
7987,89.84980136,12.66038426,4.220128087
7989,89.9938007,12.67038394,4.223461314
7991,90.0306199,12.69346887,4.231156291
7993,90.00915249,12.7603125,4.2534375
7995,89.98492713,12.73891608,4.246305361
7997,89.99686199,12.65979939,4.21993313
7999,90.00589071,12.68420156,4.228067185
8001,89.97415159,12.68132014,4.227106712
8003,90.00698901,12.68608751,4.228695838
8005,90.03221679,12.69009556,4.230031852
8007,90.01574752,12.72642373,4.242141244
8009,90.0133609,12.73236853,4.244122843
8011,89.99802479,12.73380989,4.244603295
8013,90.05812447,12.71468534,4.238228447
8015,90.04050634,12.73510935,4.24503645
8017,90.07158823,12.71112381,4.237041271
8019,90.07497727,12.72366289,4.241220964
8021,90.09023667,12.71928686,4.239762288
8023,90.07008373,12.6696633,4.223221101
8025,90.06828461,12.72624676,4.242082252
8027,90.09046679,12.69453357,4.231511189
8029,90.06561034,12.65417397,4.218057991
8031,90.08232716,12.70144269,4.233814229
8033,90.15817088,12.70659101,4.235530338
8035,90.13023745,12.72729185,4.242430616
8037,90.07160741,12.67515408,4.225051361
8039,90.12074849,12.66987191,4.223290636
8041,90.11568236,12.69329783,4.231099277
8043,90.12297995,12.68802436,4.229341454
8045,90.14142268,12.72890275,4.242967584
8047,90.23463348,12.71873959,4.239579864
8049,90.19143019,12.73516569,4.24505523
8051,90.2503566,12.7211419,4.240380632
8053,90.28242522,12.71066164,4.236887214
8055,90.34492198,12.72838704,4.24279568
8057,90.2989311,12.73448749,4.244829164
8059,90.356815,12.63273099,4.210910331
8061,90.31156329,12.61801193,4.206003976
8063,90.31710884,12.66279726,4.220932419
8065,90.29545838,12.67823096,4.226076986
8067,90.28434637,12.73064661,4.243548871
8069,90.25493634,12.80341926,4.267806421
8071,90.29723135,12.73916036,4.246386787
8073,90.31129656,12.72952496,4.243174987
8075,90.2890063,12.65876174,4.219587246
8077,90.31108039,12.71686975,4.238956585
8079,90.34514164,12.69364256,4.231214187
8081,90.34845571,12.69793361,4.232644536
8083,90.37349521,12.71577671,4.238592236
8085,90.32542802,12.71096508,4.236988359
8087,90.32027647,12.71915271,4.239717571
8089,90.31516676,12.67435041,4.224783471
8091,90.26493784,12.66408502,4.221361674
8093,90.28722636,12.70173308,4.233911026
