time,dp,temp
13464.00,10.235850,28.52890
13465.00,10.235428,28.52892
13466.00,10.235902,28.52827
13467.00,10.236021,28.52761
13468.00,10.236199,28.52807
13469.00,10.235734,28.52895
13470.00,10.235550,28.52872
13471.00,10.235348,28.52815
13472.00,10.235143,28.52808
13473.00,10.234641,28.52825
13474.00,10.234363,28.52832
13475.00,10.234301,28.52819
13476.00,10.234299,28.52716
13477.00,10.234484,28.52811
13478.00,10.233751,28.52856
13479.00,10.233170,28.52831
13480.00,10.234081,28.52801
13481.00,10.234725,28.52798
13482.00,10.235190,28.52747
13483.00,10.235452,28.52790
13484.00,10.235510,28.52770
13485.00,10.235505,28.52852
13486.00,10.236244,28.52807
13487.00,10.236045,28.52824
13488.00,10.234761,28.52835
13489.00,10.235167,28.52842
13490.00,10.235011,28.52876
13491.00,10.234848,28.52829
13492.00,10.234580,28.52785
13493.00,10.234994,28.52821
13494.00,10.235416,28.52834
13495.00,10.235446,28.52865
13496.00,10.235747,28.52778
13497.00,10.235460,28.52817
13498.00,10.235536,28.52839
13499.00,10.235050,28.52822
13500.00,10.234264,28.52821
13501.00,10.233782,28.52855
13502.00,10.233486,28.52797
13503.00,10.233537,28.52803
13504.00,10.233843,28.52907
13505.00,10.234641,28.52815
13506.00,10.235590,28.52740
13507.00,10.235590,28.52760
13508.00,10.235906,28.52829
13509.00,10.235761,28.52834
13510.00,10.235032,28.52885
13511.00,10.235770,28.52832
13512.00,10.235478,28.52840
13513.00,10.235790,28.52798
13514.00,10.235013,28.52764
13515.00,10.235029,28.52795
13516.00,10.235221,28.52820
13517.00,10.235415,28.52838
13518.00,10.235367,28.52911
13519.00,10.236072,28.52841
13520.00,10.235871,28.52826
13521.00,10.235266,28.52786
13522.00,10.235152,28.52859
13523.00,10.234872,28.52837
13524.00,10.234535,28.52870
13525.00,10.234372,28.52917
13526.00,10.234361,28.52813
13527.00,10.234674,28.52872
13528.00,10.235296,28.52852
13529.00,10.235124,28.52746
13530.00,10.234962,28.52741
13531.00,10.234539,28.52775
13532.00,10.235113,28.52787
13533.00,10.234796,28.52748
13534.00,10.234734,28.52794
13535.00,10.234340,28.52879
13536.00,10.233515,28.52796
13537.00,10.233723,28.52705
13538.00,10.233354,28.52774
13539.00,10.233349,28.52801
13540.00,10.234343,28.52688
13541.00,10.234187,28.52720
13542.00,10.234019,28.52710
13543.00,10.234163,28.52637
13544.00,10.234332,28.52652
13545.00,10.235110,28.52787
13546.00,10.234846,28.52765
13547.00,10.234151,28.52698
13548.00,10.234292,28.52677
13549.00,10.234001,28.52689
13550.00,10.233548,28.52741
13551.00,10.234411,28.52741
13552.00,10.234921,28.52733
13553.00,10.235319,28.52755
13554.00,10.234771,28.52704
13555.00,10.234809,28.52629
13556.00,10.235504,28.52704
13557.00,10.235113,28.52756
13558.00,10.234670,28.52668
13559.00,10.234904,28.52757
13560.00,10.234928,28.52776
13561.00,10.235245,28.52682
13562.00,10.234359,28.52783
13563.00,10.233823,28.52785
13564.00,10.235172,28.52815
13565.00,10.235497,28.52779
13566.00,10.235175,28.52802
13567.00,10.233995,28.52695
13568.00,10.234229,28.52702
13569.00,10.234721,28.52761
13570.00,10.234192,28.52670
13571.00,10.233646,28.52827
13572.00,10.233001,28.52872
13573.00,10.232495,28.52746
13574.00,10.232517,28.52771
13575.00,10.232165,28.52739
13576.00,10.232094,28.52759
13577.00,10.232866,28.52718
13578.00,10.233397,28.52915
13579.00,10.233430,28.52893
13580.00,10.232877,28.52707
13581.00,10.232287,28.52726
13582.00,10.232106,28.52787
13583.00,10.232403,28.52734
13584.00,10.233518,28.52783
13585.00,10.233722,28.52686
13586.00,10.233842,28.52781
13587.00,10.233982,28.52729
13588.00,10.233772,28.52664
13589.00,10.234139,28.52755
13590.00,10.233528,28.52846
13591.00,10.233522,28.52830
13592.00,10.233461,28.52828
13593.00,10.233461,28.52789
13594.00,10.232848,28.52772
13595.00,10.233086,28.52844
13596.00,10.233130,28.52878
13597.00,10.233197,28.52817
13598.00,10.233309,28.52773
13599.00,10.232497,28.52803
13600.00,10.233265,28.52781
13601.00,10.233652,28.52748
13602.00,10.233685,28.52712
13603.00,10.234088,28.52747
13604.00,10.233501,28.52850
13605.00,10.233012,28.52773
13606.00,10.233041,28.52801
13607.00,10.232940,28.52848
13608.00,10.233143,28.52848
13609.00,10.233721,28.52786
13610.00,10.233690,28.52858
13611.00,10.233974,28.52859
13612.00,10.233267,28.52807
13613.00,10.233136,28.52791
13614.00,10.233534,28.52848
13615.00,10.233321,28.52884
13616.00,10.232270,28.52897
13617.00,10.231992,28.52784
13618.00,10.231876,28.52726
13619.00,10.231384,28.52749
13620.00,10.231776,28.52839
13621.00,10.232463,28.52867
13622.00,10.233691,28.52896
13623.00,10.233140,28.52787
13624.00,10.232861,28.52765
13625.00,10.233242,28.52807
13626.00,10.233571,28.52739
13627.00,10.233321,28.52695
13628.00,10.233473,28.52764
13629.00,10.233013,28.52713
13630.00,10.232301,28.52794
13631.00,10.231983,28.52730
13632.00,10.233110,28.52802
13633.00,10.233736,28.52790
13634.00,10.233761,28.52815
13635.00,10.233741,28.52837
13636.00,10.233357,28.52842
13637.00,10.233207,28.52763
13638.00,10.232883,28.52786
13639.00,10.233575,28.52864
13640.00,10.233903,28.52823
13641.00,10.233503,28.52815
13642.00,10.233116,28.52843
13643.00,10.232998,28.52851
13644.00,10.232493,28.52828
13645.00,10.232271,28.52840
13646.00,10.231914,28.52780
13647.00,10.231894,28.52878
13648.00,10.232367,28.52858
13649.00,10.232473,28.52874
13650.00,10.232579,28.52809
13651.00,10.232381,28.52873
13652.00,10.231747,28.52783
13653.00,10.231631,28.52711
13654.00,10.231719,28.52860
13655.00,10.231780,28.52916
13656.00,10.231517,28.52848
13657.00,10.231431,28.52780
13658.00,10.231383,28.52740
13659.00,10.231765,28.52761
13660.00,10.231670,28.52776
13661.00,10.231310,28.52780
13662.00,10.231086,28.52737
13663.00,10.230936,28.52692
13664.00,10.232118,28.52787
13665.00,10.232531,28.52755
13666.00,10.231796,28.52765
13667.00,10.231623,28.52744
13668.00,10.231949,28.52903
13669.00,10.232362,28.52813
13670.00,10.232084,28.52759
13671.00,10.232006,28.52762
13672.00,10.231781,28.52668
13673.00,10.231649,28.52782
13674.00,10.231721,28.52780
13675.00,10.231568,28.52761
13676.00,10.231681,28.52735
13677.00,10.231806,28.52813
13678.00,10.232126,28.52822
13679.00,10.232548,28.52836
13680.00,10.232645,28.52791
13681.00,10.231917,28.52757
13682.00,10.230591,28.52789
13683.00,10.231022,28.52801
13684.00,10.231078,28.52739
13685.00,10.232041,28.52755
13686.00,10.232071,28.52816
13687.00,10.231614,28.52779
13688.00,10.231172,28.52896
13689.00,10.230479,28.52769
13690.00,10.230538,28.52749
13691.00,10.230721,28.52830
13692.00,10.230848,28.52687
13693.00,10.231110,28.52725
13694.00,10.231243,28.52755
13695.00,10.230319,28.52879
13696.00,10.229655,28.52762
13697.00,10.229464,28.52741
13698.00,10.229607,28.52829
13699.00,10.230751,28.52708
13700.00,10.230782,28.52752
13701.00,10.230153,28.52765
13702.00,10.230345,28.52754
13703.00,10.230146,28.52764
13704.00,10.230805,28.52769
13705.00,10.230936,28.52778
13706.00,10.230565,28.52827
13707.00,10.230123,28.52831
13708.00,10.230090,28.52788
13709.00,10.230495,28.52781
13710.00,10.229346,28.52720
13711.00,10.228627,28.52843
13712.00,10.229588,28.52829
13713.00,10.229081,28.52934
13714.00,10.229010,28.52817
13715.00,10.229412,28.52814
13716.00,10.230022,28.52857
13717.00,10.230764,28.52860
13718.00,10.231097,28.52928
13719.00,10.229683,28.52878
13720.00,10.230192,28.52922
13721.00,10.229904,28.52831
13722.00,10.229531,28.52841
13723.00,10.229216,28.52925
13724.00,10.229196,28.52923
13725.00,10.229990,28.52824
13726.00,10.230225,28.52830
13727.00,10.230790,28.52872
13728.00,10.230911,28.52854
13729.00,10.230666,28.52812
13730.00,10.230044,28.52854
13731.00,10.229505,28.52804
13732.00,10.229643,28.52784
13733.00,10.229862,28.52926
13734.00,10.229609,28.52806
13735.00,10.229742,28.52821
13736.00,10.229494,28.52840
13737.00,10.229288,28.52812
13738.00,10.228610,28.52850
13739.00,10.228180,28.52933
13740.00,10.228693,28.52898
13741.00,10.229298,28.52846
13742.00,10.228805,28.52757
13743.00,10.228243,28.52806
13744.00,10.228321,28.52862
13745.00,10.228862,28.52861
13746.00,10.229194,28.52875
13747.00,10.229536,28.52887
13748.00,10.229496,28.52866
13749.00,10.229509,28.52835
13750.00,10.229447,28.52945
13751.00,10.228868,28.52911
13752.00,10.227828,28.52872
13753.00,10.227759,28.52822
13754.00,10.228131,28.52839
13755.00,10.228450,28.52843
13756.00,10.228957,28.52818
13757.00,10.229150,28.52854
13758.00,10.228274,28.52893
13759.00,10.228123,28.52906
13760.00,10.227888,28.52834
13761.00,10.227456,28.52866
13762.00,10.226990,28.52901
13763.00,10.226695,28.52784
13764.00,10.227689,28.52790
13765.00,10.227503,28.52849
13766.00,10.227714,28.52862
13767.00,10.228071,28.52834
13768.00,10.228257,28.52770
13769.00,10.228206,28.52819
13770.00,10.227738,28.52836
13771.00,10.228383,28.52822
13772.00,10.228287,28.52764
13773.00,10.227652,28.52806
13774.00,10.227033,28.52813
13775.00,10.227359,28.52816
13776.00,10.227463,28.52854
13777.00,10.227458,28.52841
13778.00,10.228153,28.52812
13779.00,10.227498,28.52811
13780.00,10.226938,28.52946
13781.00,10.226592,28.52947
13782.00,10.226783,28.52824
13783.00,10.226798,28.52765
13784.00,10.226461,28.52873
13785.00,10.226333,28.52830
13786.00,10.226673,28.52769
13787.00,10.227395,28.52833
13788.00,10.227634,28.52843
13789.00,10.227847,28.52768
13790.00,10.227575,28.52796
13791.00,10.227570,28.52881
13792.00,10.228057,28.52846
13793.00,10.228393,28.52878
13794.00,10.227806,28.52845
13795.00,10.227552,28.52853
13796.00,10.228120,28.52834
13797.00,10.228752,28.52847
13798.00,10.228140,28.52839
13799.00,10.227676,28.52724
13800.00,10.226460,28.52877
13801.00,10.227036,28.52907
13802.00,10.227739,28.52941
13803.00,10.227840,28.52947
13804.00,10.227111,28.53002
13805.00,10.227320,28.52894
13806.00,10.227636,28.52949
13807.00,10.227657,28.52910
13808.00,10.226965,28.52893
13809.00,10.227415,28.52947
13810.00,10.227829,28.52783
13811.00,10.227516,28.52951
13812.00,10.227013,28.52936
13813.00,10.226618,28.52826
13814.00,10.226638,28.52884
13815.00,10.225855,28.52928
13816.00,10.226106,28.52919
13817.00,10.226186,28.52929
13818.00,10.226359,28.52914
13819.00,10.226687,28.52899
13820.00,10.226415,28.52941
13821.00,10.226349,28.52923
13822.00,10.226209,28.52891
13823.00,10.226025,28.52931
13824.00,10.226509,28.52971
13825.00,10.227078,28.52918
13826.00,10.226835,28.52937
13827.00,10.226079,28.52938
13828.00,10.225601,28.52876
13829.00,10.226066,28.52817
13830.00,10.226978,28.52809
13831.00,10.226887,28.52819
13832.00,10.226291,28.52860
13833.00,10.226135,28.52923
13834.00,10.226153,28.52991
13835.00,10.226065,28.52949
13836.00,10.226081,28.52957
13837.00,10.226499,28.52883
13838.00,10.226488,28.53017
13839.00,10.226008,28.52973
13840.00,10.225738,28.52926
13841.00,10.225967,28.52938
13842.00,10.225420,28.52955
13843.00,10.225296,28.52917
13844.00,10.225132,28.52955
13845.00,10.225476,28.53062
13846.00,10.225396,28.53014
13847.00,10.224240,28.53003
13848.00,10.224574,28.52986
13849.00,10.224347,28.53033
13850.00,10.224823,28.52964
13851.00,10.224744,28.52941
13852.00,10.224315,28.52993
13853.00,10.224920,28.52982
13854.00,10.225127,28.52914
13855.00,10.225778,28.52964
13856.00,10.225779,28.52956
13857.00,10.225271,28.52863
13858.00,10.225225,28.52990
13859.00,10.225109,28.52996
13860.00,10.224610,28.52938
13861.00,10.224087,28.52982
13862.00,10.223859,28.52991
13863.00,10.223845,28.53011
13864.00,10.223544,28.53009
13865.00,10.224113,28.52971
13866.00,10.224862,28.53023
13867.00,10.223635,28.52893
13868.00,10.224373,28.52893
13869.00,10.224207,28.52997
13870.00,10.224167,28.52988
13871.00,10.224518,28.52916
13872.00,10.224702,28.52961
13873.00,10.224346,28.52964
13874.00,10.224612,28.52967
13875.00,10.223999,28.52965
13876.00,10.224044,28.52907
13877.00,10.224737,28.52947
13878.00,10.224306,28.52895
13879.00,10.224465,28.52855
13880.00,10.223407,28.52889
13881.00,10.223503,28.52908
13882.00,10.223922,28.52941
13883.00,10.224014,28.52982
13884.00,10.223956,28.53006
13885.00,10.224556,28.52960
13886.00,10.224642,28.52971
13887.00,10.224515,28.52941
13888.00,10.223892,28.52921
13889.00,10.223059,28.52922
13890.00,10.222983,28.52955
13891.00,10.223920,28.52956
13892.00,10.223863,28.52934
13893.00,10.222926,28.52843
13894.00,10.223101,28.52937
13895.00,10.223288,28.53028
13896.00,10.222618,28.52908
13897.00,10.222122,28.52934
13898.00,10.222410,28.52943
13899.00,10.222063,28.52946
13900.00,10.222110,28.52971
13901.00,10.223166,28.52887
13902.00,10.223291,28.52880
13903.00,10.222870,28.52924
13904.00,10.222109,28.52888
13905.00,10.222043,28.52969
13906.00,10.222094,28.52988
13907.00,10.222318,28.52987
13908.00,10.222658,28.52895
13909.00,10.222536,28.52913
13910.00,10.222535,28.52914
13911.00,10.223178,28.52955
13912.00,10.223424,28.52919
13913.00,10.222305,28.52908
13914.00,10.223025,28.52897
13915.00,10.223576,28.52857
13916.00,10.222891,28.52868
13917.00,10.222547,28.52976
13918.00,10.222269,28.52927
13919.00,10.222685,28.52904
13920.00,10.222325,28.52910
13921.00,10.221802,28.52973
13922.00,10.221887,28.52828
13923.00,10.221987,28.52848
13924.00,10.221493,28.52830
13925.00,10.221131,28.52856
13926.00,10.221502,28.52726
13927.00,10.221204,28.52844
13928.00,10.220919,28.52835
13929.00,10.220826,28.52826
13930.00,10.220651,28.52965
13931.00,10.221142,28.52975
13932.00,10.220886,28.52970
13933.00,10.221311,28.52883
13934.00,10.220759,28.52896
13935.00,10.221065,28.52974
13936.00,10.221555,28.52938
13937.00,10.221654,28.52931
13938.00,10.220966,28.52937
13939.00,10.220121,28.53008
13940.00,10.219259,28.52973
13941.00,10.219658,28.53009
13942.00,10.220101,28.52838
13943.00,10.219638,28.52869
13944.00,10.219739,28.52921
13945.00,10.219959,28.52920
13946.00,10.220373,28.52903
13947.00,10.220519,28.52875
13948.00,10.219866,28.52969
13949.00,10.220221,28.52849
13950.00,10.220533,28.52920
13951.00,10.220573,28.52957
13952.00,10.220549,28.52937
13953.00,10.220910,28.52956
13954.00,10.220815,28.52937
13955.00,10.220216,28.52877
13956.00,10.219360,28.52848
13957.00,10.218764,28.52887
13958.00,10.218850,28.52938
13959.00,10.219702,28.52922
13960.00,10.219664,28.52956
13961.00,10.219364,28.53047
13962.00,10.219254,28.52970
13963.00,10.219369,28.52914
13964.00,10.219611,28.52935
13965.00,10.219853,28.52943
13966.00,10.219223,28.52912
13967.00,10.218298,28.52930
13968.00,10.218933,28.52928
13969.00,10.219305,28.52896
13970.00,10.219471,28.52837
13971.00,10.219687,28.52917
13972.00,10.220296,28.52838
13973.00,10.219408,28.52937
13974.00,10.219326,28.52825
13975.00,10.219411,28.52796
13976.00,10.218800,28.52922
13977.00,10.219647,28.52781
13978.00,10.219900,28.52763
13979.00,10.219393,28.52816
13980.00,10.219004,28.52869
13981.00,10.219188,28.52935
13982.00,10.219067,28.52844
13983.00,10.218201,28.52907
13984.00,10.217926,28.52876
13985.00,10.218663,28.52961
13986.00,10.219134,28.52920
13987.00,10.219220,28.52868
13988.00,10.219351,28.52777
13989.00,10.219298,28.52840
13990.00,10.218515,28.52791
13991.00,10.218456,28.52810
13992.00,10.218607,28.52870
13993.00,10.219046,28.52830
13994.00,10.220021,28.52757
13995.00,10.219954,28.52898
13996.00,10.219815,28.52786
13997.00,10.220287,28.52795
13998.00,10.219735,28.52868
13999.00,10.218697,28.52798
14000.00,10.218931,28.52888
14001.00,10.219866,28.52866
14002.00,10.220090,28.52846
14003.00,10.220054,28.52847
14004.00,10.219331,28.52845
14005.00,10.219112,28.52852
14006.00,10.218633,28.52885
14007.00,10.218340,28.52804
14008.00,10.218039,28.52908
14009.00,10.218348,28.52820
14010.00,10.218773,28.52914
14011.00,10.218330,28.52891
14012.00,10.219036,28.52935
14013.00,10.218722,28.52960
14014.00,10.218434,28.52959
14015.00,10.218125,28.52806
14016.00,10.218168,28.52903
14017.00,10.217263,28.52846
14018.00,10.216959,28.52837
14019.00,10.217384,28.52795
14020.00,10.217676,28.52748
14021.00,10.217906,28.52892
14022.00,10.218191,28.52917
14023.00,10.218520,28.52942
14024.00,10.217808,28.52868
14025.00,10.217138,28.52825
14026.00,10.216834,28.52835
14027.00,10.217610,28.52846
14028.00,10.217407,28.52905
14029.00,10.217406,28.52950
14030.00,10.217212,28.52904
14031.00,10.216638,28.52868
14032.00,10.216301,28.52839
14033.00,10.217283,28.52864
14034.00,10.217443,28.52943
14035.00,10.216681,28.52961
14036.00,10.216403,28.52926
14037.00,10.216988,28.52898
14038.00,10.217325,28.52889
14039.00,10.217734,28.52819
14040.00,10.218004,28.52836
14041.00,10.217737,28.52850
14042.00,10.217462,28.52887
14043.00,10.217104,28.52861
14044.00,10.217338,28.52858
14045.00,10.217072,28.52850
14046.00,10.215893,28.52907
14047.00,10.215776,28.52923
14048.00,10.216075,28.52870
14049.00,10.216550,28.52955
14050.00,10.216803,28.52861
14051.00,10.216413,28.52865
14052.00,10.216332,28.52876
14053.00,10.216523,28.52890
14054.00,10.216430,28.52928
14055.00,10.216540,28.52937
14056.00,10.216119,28.52868
14057.00,10.215982,28.52958
14058.00,10.215898,28.52899
14059.00,10.216259,28.52837
14060.00,10.216093,28.52872
14061.00,10.216367,28.52860
14062.00,10.216448,28.52919
14063.00,10.215858,28.52902
14064.00,10.215736,28.52905
14065.00,10.215519,28.52960
14066.00,10.215579,28.52852
14067.00,10.216017,28.52915
14068.00,10.216255,28.52861
14069.00,10.216042,28.52914
14070.00,10.215940,28.52880
14071.00,10.215412,28.52894
14072.00,10.216084,28.52860
14073.00,10.216191,28.52985
14074.00,10.215691,28.52958
14075.00,10.215531,28.52868
14076.00,10.214903,28.52883
14077.00,10.214879,28.52869
14078.00,10.215101,28.52967
14079.00,10.214750,28.52870
14080.00,10.214309,28.52827
14081.00,10.214513,28.52763
14082.00,10.215182,28.52873
14083.00,10.215136,28.52817
14084.00,10.213746,28.52767
14085.00,10.214072,28.52813
14086.00,10.214253,28.52892
14087.00,10.213455,28.52820
14088.00,10.213200,28.52821
14089.00,10.213453,28.52889
14090.00,10.213839,28.52836
14091.00,10.214204,28.52847
14092.00,10.214377,28.52832
14093.00,10.214212,28.52847
14094.00,10.215213,28.52868
14095.00,10.215374,28.52840
14096.00,10.214742,28.52820
14097.00,10.214007,28.52825
14098.00,10.213779,28.52778
14099.00,10.213952,28.52824
14100.00,10.213758,28.52763
14101.00,10.213914,28.52787
14102.00,10.214446,28.52878
14103.00,10.214769,28.52884
14104.00,10.214939,28.52849
14105.00,10.215164,28.52953
14106.00,10.214640,28.52920
14107.00,10.214547,28.52850
14108.00,10.214679,28.52789
14109.00,10.214230,28.52767
14110.00,10.213430,28.52780
14111.00,10.213087,28.52886
14112.00,10.212778,28.52835
14113.00,10.212077,28.52838
14114.00,10.211989,28.52774
14115.00,10.212571,28.52751
14116.00,10.212594,28.52767
14117.00,10.212708,28.52793
14118.00,10.212833,28.52696
14119.00,10.211788,28.52836
14120.00,10.211644,28.52862
14121.00,10.212365,28.52845
14122.00,10.212868,28.52897
14123.00,10.212429,28.52860
14124.00,10.212931,28.52806
14125.00,10.212645,28.52856
14126.00,10.212043,28.52890
14127.00,10.212031,28.52844
14128.00,10.212539,28.52837
14129.00,10.213638,28.52794
14130.00,10.213037,28.52912
14131.00,10.212377,28.52769
14132.00,10.211979,28.52880
14133.00,10.212431,28.52877
14134.00,10.212447,28.52880
14135.00,10.212041,28.52893
14136.00,10.211435,28.52935
14137.00,10.211684,28.52857
14138.00,10.212251,28.52880
14139.00,10.212782,28.52934
14140.00,10.212588,28.52856
14141.00,10.212598,28.52787
14142.00,10.212870,28.52882
14143.00,10.212709,28.52932
14144.00,10.213057,28.52864
14145.00,10.212505,28.52849
14146.00,10.212505,28.52877
14147.00,10.211914,28.52871
14148.00,10.212371,28.52850
14149.00,10.211778,28.52908
14150.00,10.211528,28.52963
14151.00,10.211920,28.52994
14152.00,10.211968,28.52944
14153.00,10.212285,28.52949
14154.00,10.212462,28.52889
14155.00,10.212050,28.52801
14156.00,10.212220,28.52783
14157.00,10.211722,28.52810
14158.00,10.211285,28.52780
14159.00,10.211710,28.52737
14160.00,10.211515,28.52880
14161.00,10.211604,28.52916
14162.00,10.212288,28.52826
14163.00,10.212078,28.52870
14164.00,10.211471,28.52878
14165.00,10.211761,28.52898
14166.00,10.211519,28.52920
14167.00,10.211209,28.52870
14168.00,10.211019,28.52784
14169.00,10.210493,28.52835
14170.00,10.210661,28.52817
14171.00,10.210647,28.52885
14172.00,10.210026,28.52850
14173.00,10.209925,28.52912
14174.00,10.209933,28.52874
14175.00,10.210406,28.52952
14176.00,10.210473,28.52950
14177.00,10.210754,28.52810
14178.00,10.210085,28.52883
14179.00,10.210009,28.52853
14180.00,10.209985,28.52913
14181.00,10.210732,28.52884
14182.00,10.211078,28.52934
14183.00,10.210028,28.52951
14184.00,10.210040,28.53003
14185.00,10.209926,28.52919
14186.00,10.209731,28.52976
14187.00,10.210559,28.52885
14188.00,10.210775,28.52853
14189.00,10.210505,28.52839
14190.00,10.209788,28.52939
14191.00,10.209856,28.52878
14192.00,10.209804,28.52888
14193.00,10.210158,28.52893
14194.00,10.210342,28.52970
14195.00,10.210273,28.52859
14196.00,10.210044,28.52903
14197.00,10.210473,28.52802
14198.00,10.211207,28.52916
14199.00,10.210707,28.52912
14200.00,10.210448,28.52937
14201.00,10.210716,28.52940
14202.00,10.210738,28.52889
14203.00,10.210406,28.52952
14204.00,10.210170,28.52806
14205.00,10.209771,28.52900
14206.00,10.209568,28.52935
14207.00,10.208586,28.52813
14208.00,10.208140,28.52839
14209.00,10.208599,28.52828
14210.00,10.209120,28.52959
14211.00,10.209409,28.52965
14212.00,10.209140,28.52961
14213.00,10.208437,28.53016
14214.00,10.208518,28.53018
14215.00,10.208826,28.52988
14216.00,10.208599,28.52980
14217.00,10.208607,28.52969
14218.00,10.209545,28.52921
14219.00,10.209702,28.52860
14220.00,10.209344,28.52843
14221.00,10.208179,28.52880
14222.00,10.208238,28.52967
14223.00,10.208281,28.52978
14224.00,10.208067,28.53017
14225.00,10.208353,28.52983
14226.00,10.209038,28.52934
14227.00,10.209203,28.52881
14228.00,10.208852,28.52964
14229.00,10.208447,28.52943
14230.00,10.207367,28.52912
14231.00,10.207294,28.52925
14232.00,10.207764,28.52948
14233.00,10.207710,28.52916
14234.00,10.208289,28.52919
14235.00,10.208364,28.52886
14236.00,10.208519,28.52953
14237.00,10.208432,28.52887
14238.00,10.207596,28.52964
14239.00,10.207905,28.53077
14240.00,10.208226,28.53014
14241.00,10.208069,28.52969
14242.00,10.208329,28.52874
14243.00,10.208323,28.52884
14244.00,10.207764,28.52980
14245.00,10.207779,28.52934
14246.00,10.207427,28.52885
14247.00,10.206864,28.52906
14248.00,10.206625,28.52879
14249.00,10.207097,28.52925
14250.00,10.207357,28.52955
14251.00,10.207057,28.52892
14252.00,10.206998,28.52935
14253.00,10.207014,28.52910
14254.00,10.207334,28.52888
14255.00,10.207377,28.52957
14256.00,10.207631,28.52956
14257.00,10.207871,28.53003
14258.00,10.207880,28.52932
14259.00,10.206878,28.52899
14260.00,10.206084,28.52866
14261.00,10.205822,28.52771
14262.00,10.206453,28.52847
14263.00,10.206655,28.52930
14264.00,10.206506,28.52835
14265.00,10.207032,28.52844
14266.00,10.207018,28.52977
14267.00,10.206335,28.52892
14268.00,10.205871,28.52877
14269.00,10.206036,28.52908
14270.00,10.206138,28.52903
14271.00,10.205613,28.52852
14272.00,10.205603,28.52908
14273.00,10.205527,28.52870
14274.00,10.206222,28.52815
14275.00,10.206290,28.52946
14276.00,10.206590,28.52974
14277.00,10.206215,28.52963
14278.00,10.206369,28.52949
14279.00,10.206524,28.52992
14280.00,10.205684,28.52976
14281.00,10.205076,28.52996
14282.00,10.204903,28.52955
14283.00,10.204550,28.52950
14284.00,10.204761,28.53043
14285.00,10.205663,28.52898
14286.00,10.205964,28.52984
14287.00,10.205558,28.52946
14288.00,10.206173,28.52943
14289.00,10.206460,28.53042
14290.00,10.206935,28.52888
14291.00,10.205938,28.52955
14292.00,10.205018,28.53026
14293.00,10.204771,28.52987
14294.00,10.204101,28.53071
14295.00,10.204967,28.53090
14296.00,10.204834,28.53061
14297.00,10.204314,28.52989
14298.00,10.203410,28.52945
14299.00,10.203012,28.52907
14300.00,10.202846,28.52930
14301.00,10.203021,28.52937
14302.00,10.202620,28.52971
14303.00,10.203025,28.52950
14304.00,10.203323,28.52949
14305.00,10.203490,28.53035
14306.00,10.203264,28.52980
14307.00,10.203124,28.52969
14308.00,10.203157,28.53012
14309.00,10.203487,28.52993
14310.00,10.203176,28.52923
14311.00,10.203620,28.52968
14312.00,10.205185,28.52979
14313.00,10.205174,28.53029
14314.00,10.204232,28.52964
14315.00,10.204198,28.52931
14316.00,10.203595,28.52988
14317.00,10.203548,28.53000
14318.00,10.204109,28.53097
14319.00,10.203625,28.53029
14320.00,10.203280,28.52984
14321.00,10.203232,28.52967
14322.00,10.203197,28.53080
14323.00,10.203678,28.52982
14324.00,10.203249,28.52961
14325.00,10.202950,28.52936
14326.00,10.203080,28.52950
14327.00,10.202757,28.52922
14328.00,10.203244,28.52972
14329.00,10.204039,28.52957
14330.00,10.203683,28.52924
14331.00,10.203254,28.52956
14332.00,10.202028,28.53038
14333.00,10.202483,28.53036
14334.00,10.203428,28.52957
14335.00,10.203143,28.52912
14336.00,10.202533,28.52897
14337.00,10.203313,28.53005
14338.00,10.203040,28.52961
14339.00,10.201662,28.53073
14340.00,10.201608,28.53005
14341.00,10.203010,28.52929
14342.00,10.203174,28.52939
14343.00,10.203907,28.52904
14344.00,10.204211,28.52904
14345.00,10.204005,28.52856
14346.00,10.203458,28.52894
14347.00,10.202602,28.52982
14348.00,10.202505,28.53017
14349.00,10.201836,28.52976
14350.00,10.202454,28.52926
14351.00,10.203102,28.52917
14352.00,10.203169,28.52977
14353.00,10.203610,28.52992
14354.00,10.203318,28.52999
14355.00,10.203764,28.52977
14356.00,10.203711,28.52924
14357.00,10.203008,28.52957
14358.00,10.202469,28.52907
14359.00,10.202945,28.52957
14360.00,10.203788,28.52946
14361.00,10.202749,28.52932
14362.00,10.202315,28.52987
14363.00,10.202615,28.52990
14364.00,10.203343,28.52985
14365.00,10.203551,28.52916
14366.00,10.204128,28.53016
14367.00,10.203708,28.52984
14368.00,10.202408,28.52996
14369.00,10.202445,28.52910
14370.00,10.202009,28.53034
14371.00,10.201837,28.53045
14372.00,10.201962,28.52961
14373.00,10.202168,28.53078
14374.00,10.201620,28.53043
14375.00,10.201561,28.52966
14376.00,10.201920,28.53077
14377.00,10.201837,28.53012
14378.00,10.201904,28.53056
14379.00,10.201203,28.53047
14380.00,10.200353,28.52928
14381.00,10.201014,28.52957
14382.00,10.201086,28.52984
14383.00,10.200663,28.53031
14384.00,10.200391,28.53016
14385.00,10.200445,28.53041
14386.00,10.201037,28.53005
14387.00,10.201332,28.52918
14388.00,10.200639,28.53003
14389.00,10.201300,28.52863
14390.00,10.200997,28.52901
14391.00,10.201321,28.52951
14392.00,10.201358,28.52993
14393.00,10.201950,28.53009
14394.00,10.202026,28.53066
14395.00,10.201355,28.53140
