"","time","Q","cond"
"7694",7694,87.4938277283863,"2_trend"
"7695",7695,87.4968898769446,"2_trend"
"7696",7696,87.4999520255028,"2_trend"
"7697",7697,87.5030141740611,"2_trend"
"7698",7698,87.5060763226193,"2_trend"
"7699",7699,87.5091384711776,"2_trend"
"7700",7700,87.5122006197359,"2_trend"
"7701",7701,87.5152627682941,"2_trend"
"7702",7702,87.5183249168524,"2_trend"
"7703",7703,87.5213870654106,"2_trend"
"7704",7704,87.5244492139689,"2_trend"
"7705",7705,87.5275113625271,"2_trend"
"7706",7706,87.5305735110854,"2_trend"
"7707",7707,87.5336356596437,"2_trend"
"7708",7708,87.5366978082019,"2_trend"
"7709",7709,87.5397599567602,"2_trend"
"7710",7710,87.5428221053184,"2_trend"
"7711",7711,87.5458842538767,"2_trend"
"7712",7712,87.5489464024349,"2_trend"
"7713",7713,87.5520085509932,"2_trend"
"7714",7714,87.5550706995514,"2_trend"
"7715",7715,87.5581328481097,"2_trend"
"7716",7716,87.561194996668,"2_trend"
"7717",7717,87.5642571452262,"2_trend"
"7718",7718,87.5673192937845,"2_trend"
"7719",7719,87.5703814423427,"2_trend"
"7720",7720,87.573443590901,"2_trend"
"7721",7721,87.5765057394593,"2_trend"
"7722",7722,87.5795678880175,"2_trend"
"7723",7723,87.5826300365758,"2_trend"
"7724",7724,87.585692185134,"2_trend"
"7725",7725,87.5887543336923,"2_trend"
"7726",7726,87.5918164822505,"2_trend"
"7727",7727,87.5948786308088,"2_trend"
"7728",7728,87.597940779367,"2_trend"
"7729",7729,87.6010029279253,"2_trend"
"7730",7730,87.6040650764836,"2_trend"
"7731",7731,87.6071272250418,"2_trend"
"7732",7732,87.6101893736001,"2_trend"
"7733",7733,87.6132515221583,"2_trend"
"7734",7734,87.6163136707166,"2_trend"
"7735",7735,87.6193758192748,"2_trend"
"7736",7736,87.6224379678331,"2_trend"
"7737",7737,87.6255001163914,"2_trend"
"7738",7738,87.6285622649496,"2_trend"
"7739",7739,87.6316244135079,"2_trend"
"7740",7740,87.6346865620661,"2_trend"
"7741",7741,87.6377487106244,"2_trend"
"7742",7742,87.6408108591827,"2_trend"
"7743",7743,87.6438730077409,"2_trend"
"7744",7744,87.6469351562992,"2_trend"
"7745",7745,87.6499973048574,"2_trend"
"7746",7746,87.6530594534157,"2_trend"
"7747",7747,87.6561216019739,"2_trend"
"7748",7748,87.6591837505322,"2_trend"
"7749",7749,87.6622458990904,"2_trend"
"7750",7750,87.6653080476487,"2_trend"
"7751",7751,87.668370196207,"2_trend"
"7752",7752,87.6714323447652,"2_trend"
"7753",7753,87.6744944933235,"2_trend"
"7754",7754,87.6775566418817,"2_trend"
"7755",7755,87.68061879044,"2_trend"
"7756",7756,87.6836809389982,"2_trend"
"7757",7757,87.6867430875565,"2_trend"
"7758",7758,87.6898052361148,"2_trend"
"7759",7759,87.692867384673,"2_trend"
"7760",7760,87.6959295332313,"2_trend"
"7761",7761,87.6989916817895,"2_trend"
"7762",7762,87.7020538303478,"2_trend"
"7763",7763,87.705115978906,"2_trend"
"7764",7764,87.7081781274643,"2_trend"
"7765",7765,87.7112402760226,"2_trend"
"7766",7766,87.7143024245808,"2_trend"
"7767",7767,87.7173645731391,"2_trend"
"7768",7768,87.7204267216973,"2_trend"
"7769",7769,87.7234888702556,"2_trend"
"7770",7770,87.7265510188138,"2_trend"
"7771",7771,87.7296131673721,"2_trend"
"7772",7772,87.7326753159304,"2_trend"
"7773",7773,87.7357374644886,"2_trend"
"7774",7774,87.7387996130469,"2_trend"
"7775",7775,87.7418617616051,"2_trend"
"7776",7776,87.7449239101634,"2_trend"
"7777",7777,87.7479860587216,"2_trend"
"7778",7778,87.7510482072799,"2_trend"
"7779",7779,87.7541103558382,"2_trend"
"7780",7780,87.7571725043964,"2_trend"
"7781",7781,87.7602346529547,"2_trend"
"7782",7782,87.7632968015129,"2_trend"
"7783",7783,87.7663589500712,"2_trend"
"7784",7784,87.7694210986294,"2_trend"
"7785",7785,87.7724832471877,"2_trend"
"7786",7786,87.775545395746,"2_trend"
"7787",7787,87.7786075443042,"2_trend"
"7788",7788,87.7816696928625,"2_trend"
"7789",7789,87.7847318414207,"2_trend"
"7790",7790,87.787793989979,"2_trend"
"7791",7791,87.7908561385373,"2_trend"
"7792",7792,87.7939182870955,"2_trend"
"7793",7793,87.7969804356538,"2_trend"
"7794",7794,87.800042584212,"2_trend"
"7795",7795,87.8031047327703,"2_trend"
"7796",7796,87.8061668813285,"2_trend"
"7797",7797,87.8092290298868,"2_trend"
"7798",7798,87.812291178445,"2_trend"
"7799",7799,87.8153533270033,"2_trend"
"7800",7800,87.8184154755616,"2_trend"
"7801",7801,87.8214776241198,"2_trend"
"7802",7802,87.8245397726781,"2_trend"
"7803",7803,87.8276019212363,"2_trend"
"7804",7804,87.8306640697946,"2_trend"
"7805",7805,87.8337262183528,"2_trend"
"7806",7806,87.8367883669111,"2_trend"
"7807",7807,87.8398505154694,"2_trend"
"7808",7808,87.8429126640276,"2_trend"
"7809",7809,87.8459748125859,"2_trend"
"7810",7810,87.8489328657005,"2_trend"
"7811",7811,87.8518909188152,"2_trend"
"7812",7812,87.8548489719298,"2_trend"
"7813",7813,87.8578070250444,"2_trend"
"7814",7814,87.8607650781591,"2_trend"
"7815",7815,87.8637231312737,"2_trend"
"7816",7816,87.8666811843884,"2_trend"
"7817",7817,87.869639237503,"2_trend"
"7818",7818,87.8725972906176,"2_trend"
"7819",7819,87.8755553437323,"2_trend"
"7820",7820,87.8785133968469,"2_trend"
"7821",7821,87.8814714499616,"2_trend"
"7822",7822,87.8844295030762,"2_trend"
"7823",7823,87.8873875561908,"2_trend"
"7824",7824,87.8903456093055,"2_trend"
"7825",7825,87.8933036624201,"2_trend"
"7826",7826,87.8962617155348,"2_trend"
"7827",7827,87.8992197686494,"2_trend"
"7828",7828,87.9021778217641,"2_trend"
"7829",7829,87.9051358748787,"2_trend"
"7830",7830,87.9080939279933,"2_trend"
"7831",7831,87.911051981108,"2_trend"
"7832",7832,87.9140100342226,"2_trend"
